"authorId","name","email","affiliation"
"1473102722","IIIT-Delhi","iiit-delhi@example.edu","University of Paris"
"2071784166","W. She","w.she@example.edu","Nvidia New York"
"2109154956","Dingfang Li","dingfangli@example.edu","University of Paris"
"148417127","Yongbo Xia","yongboxia@example.edu","Nvidia Tokyo"
"48163604","S. Tian","s.tian@example.edu","University of Paris"
"2108037542","Soyoung Lee","soyounglee@example.edu","University of Sydney"
"153831537","Karam Choi","karamchoi@example.edu","Nvidia Berlin"
"40539461","Sung-Hyun Nam","sung-hyunnam@example.edu","Amazon Paris"
"102489010","Junlong Zhou","junlongzhou@example.edu","Microsoft Paris"
"48866172","Kun Cao","kuncao@example.edu","Meta Berlin"
"48480265","Jin Sun","jinsun@example.edu","University of Berlin"
"2153910390","Yi Zhang","yizhang@example.edu","Microsoft Sydney"
"8100964","Tongquan Wei","tongquanwei@example.edu","Meta Rome"
"2067465980","Wang Xuan","wangxuan@example.edu","Meta Barcelona"
"50706183","Di Peng","dipeng@example.edu","Nvidia London"
"2266847322","Zichun Ni","zichunni@example.edu","University of Tokyo"
"47697600","R. Pohlman","r.pohlman@example.edu","Nvidia Sydney"
"2089923382","Michael R. Turney","michaelr.turney@example.edu","Meta New York"
"2407413194","Po-hung Wu","po-hungwu@example.edu","Meta London"
"2364527","C. Brace","c.brace@example.edu","Nvidia Barcelona"
"5657553","T. Ziemlewicz","t.ziemlewicz@example.edu","Microsoft Tokyo"
"145646204","T. Varghese","t.varghese@example.edu","Microsoft Barcelona"
"1680657","Manfred Kerber","manfredkerber@example.edu","Nvidia Sydney"
"1799877","C. Rowat","c.rowat@example.edu","Meta Toronto"
"1752692246","Neels Vosloo","neelsvosloo@example.edu","Amazon Toronto"
"1393591007","J. Domingo-Ferrer","j.domingo-ferrer@example.edu","Microsoft Toronto"
"1399352399","Cristina Pérez-Solá","cristinapérez-solá@example.edu","Microsoft New York"
"1398451349","Alberto Blanco-Justicia","albertoblanco-justicia@example.edu","University of Paris"
"145561768","K. K. Tiwari","k.k.tiwari@example.edu","Meta Toronto"
"144531851","E. Grass","e.grass@example.edu","Amazon Barcelona"
"2411264699","John S. Thompson","johns.thompson@example.edu","Meta Tokyo"
"143787397","R. Kraemer","r.kraemer@example.edu","Nvidia Rome"
"21083275","Tailai Wen","tailaiwen@example.edu","Nvidia Barcelona"
"2076185284","Roy Keyes","roykeyes@example.edu","Microsoft London"
"51880803","Artur Strzelecki","arturstrzelecki@example.edu","University of Sydney"
"2261056","Ruey-Kai Sheu","ruey-kaisheu@example.edu","Nvidia New York"
"5266631","M. Pardeshi","m.pardeshi@example.edu","Microsoft Barcelona"
"1909239","Lun-Chi Chen","lun-chichen@example.edu","Meta Barcelona"
"1744004","S. Yuan","s.yuan@example.edu","Nvidia Toronto"
"48354147","Zhenghua Chen","zhenghuachen@example.edu","Nvidia Paris"
"2108006217","Le Zhang","lezhang@example.edu","Microsoft London"
"49296334","Chaoyang Jiang","chaoyangjiang@example.edu","Meta Tokyo"
"3376157","Zhiguang Cao","zhiguangcao@example.edu","Nvidia Sydney"
"2053108155","Wei Cui","weicui@example.edu","University of Sydney"
"2459023","H. Jain","h.jain@example.edu","University of New York"
"145054353","T. S. Raghu","t.s.raghu@example.edu","University of Paris"
"1717848","V. Yoon","v.yoon@example.edu","Amazon Barcelona"
"40381665","W. Yue","w.yue@example.edu","Nvidia Tokyo"
"2116263078","Zhihui Li","zhihuili@example.edu","Microsoft Rome"
"51347067","Li Shi","lishi@example.edu","Nvidia Barcelona"
"120378265","Lifang Yang","lifangyang@example.edu","Nvidia Tokyo"
"143793702","Z. Shang","z.shang@example.edu","Nvidia Barcelona"
"2108134369","Weidong Zhang","weidongzhang@example.edu","Meta Paris"
"2117124218","Xin Tian","xintian@example.edu","University of Sydney"
"1690783","Wu He","wuhe@example.edu","University of Berlin"
"2700036","O. Hohlfeld","o.hohlfeld@example.edu","University of Toronto"
"2112789","Johannes Krude","johanneskrude@example.edu","Microsoft Rome"
"35455751","J. Reelfs","j.reelfs@example.edu","Microsoft Toronto"
"2136203","Jan Rüth","janrüth@example.edu","University of New York"
"1719689","Klaus Wehrle","klauswehrle@example.edu","Microsoft Paris"
"1390599522","Dongzhen Wang","dongzhenwang@example.edu","Amazon Toronto"
"119672039","Daqing Huang","daqinghuang@example.edu","University of New York"
"2117025663","Xiao Chen","xiaochen@example.edu","Microsoft Barcelona"
"30734897","Thomas Navidi","thomasnavidi@example.edu","Amazon Rome"
"2515457","R. Rajagopal","r.rajagopal@example.edu","Microsoft Sydney"
"38195025","M. Morcos","m.morcos@example.edu","University of Toronto"
"144463439","J. Elias","j.elias@example.edu","Meta New York"
"1742341","F. Martignon","f.martignon@example.edu","Amazon Paris"
"1789378","T. Chahed","t.chahed@example.edu","Microsoft Toronto"
"2118536633","Lin Chen","linchen@example.edu","Amazon Paris"
"146498668","Deni Hendriawan","denihendriawan@example.edu","Amazon Barcelona"
"2082155990","Dadiek Pranindito","dadiekpranindito@example.edu","Meta Toronto"
"9114609","D. Zulherman","d.zulherman@example.edu","Microsoft Sydney"
"1412705515","Johanna Pfeiffer","johannapfeiffer@example.edu","Meta Barcelona"
"93335008","A. Gabriel","a.gabriel@example.edu","Meta Barcelona"
"48054640","M. Gandorfer","m.gandorfer@example.edu","Nvidia Tokyo"
"2517549","Weiyang Lin","weiyanglin@example.edu","Nvidia Paris"
"144776495","Ali Anwar","alianwar@example.edu","Amazon Rome"
"98126512","Zhan Li","zhanli@example.edu","Amazon Paris"
"5149388","Mingsi Tong","mingsitong@example.edu","Amazon Sydney"
"1735108","Jianbin Qiu","jianbinqiu@example.edu","Amazon Paris"
"144227966","Huijun Gao","huijungao@example.edu","Meta Barcelona"
"3317906","T. Felsch","t.felsch@example.edu","Nvidia Barcelona"
"118300776","F. Silze","f.silze@example.edu","University of Rome"
"71523673","M. Schnick","m.schnick@example.edu","Meta Sydney"
"5535545","Minah Han","minahhan@example.edu","Amazon Paris"
"3315051","J. Baek","j.baek@example.edu","Amazon Paris"
"1490931829","Tao Chen","taochen@example.edu","Meta Toronto"
"145711988","Wei Tian","weitian@example.edu","Nvidia Tokyo"
"30545663","Jingying Wu","jingyingwu@example.edu","Microsoft Sydney"
"2108919385","Ye Lin","yelin@example.edu","Meta New York"
"51038996","Yunting Yao","yuntingyao@example.edu","Amazon London"
"2148273332","Ciwei Gao","ciweigao@example.edu","University of Sydney"
"2088997835","L. Szczyrba","l.szczyrba@example.edu","Amazon Paris"
"2145957619","Yang Zhang","yangzhang@example.edu","University of Paris"
"1506808695","D. Pamukçu","d.pamukçu@example.edu","University of Sydney"
"2121101648","D. Eroglu","d.eroglu@example.edu","Amazon Barcelona"
"138374287","M. Schneck","m.schneck@example.edu","Meta New York"
"2014539601","M. Schmitt","m.schmitt@example.edu","Amazon Toronto"
"94430377","G. Schlick","g.schlick@example.edu","University of Paris"
"143916016","F. Keogh","f.keogh@example.edu","Meta Tokyo"
"118800134","T. Pierse","t.pierse@example.edu","Microsoft Berlin"
"1398142681","E. O'Shea","e.o'shea@example.edu","Nvidia Paris"
"32152139","C. Fitzgerald","c.fitzgerald@example.edu","Nvidia Toronto"
"3115471","D. Challis","d.challis@example.edu","Microsoft Barcelona"
"2309209417","Ramesha Tariq","rameshatariq@example.edu","Meta London"
"2972512","F. Maqbool","f.maqbool@example.edu","Nvidia Toronto"
"2137118454","S. Z. Abbas","s.z.abbas@example.edu","Amazon New York"
"2516531","Changbo Chen","changbochen@example.edu","Amazon London"
"143972431","Wenyuan Wu","wenyuanwu@example.edu","Meta Tokyo"
"145470985","Yong Feng","yongfeng@example.edu","Amazon Sydney"
"2049085462","L. Marsiglio","l.marsiglio@example.edu","Meta Barcelona"
"2048997243","Susan Cheng","susancheng@example.edu","Amazon Berlin"
"2049086200","E. Falk","e.falk@example.edu","University of New York"
"2049085465","Andrew Fugh","andrewfugh@example.edu","Microsoft London"
"87389632","Kelly Mulvaney","kellymulvaney@example.edu","Microsoft Berlin"
"2049084421","Brian Slocum","brianslocum@example.edu","Microsoft Toronto"
"2064726146","D. Morris","d.morris@example.edu","University of Berlin"
"2084032703","Ganesh Balasubramanian","ganeshbalasubramanian@example.edu","Amazon Berlin"
"2512432","Khanjan Mehta","khanjanmehta@example.edu","Amazon Rome"
"4059757","Nathan Weinstein","nathanweinstein@example.edu","University of Toronto"
"47477471","L. Mendoza","l.mendoza@example.edu","University of Rome"
"1396243890","E. Álvarez-Buylla","e.álvarez-buylla@example.edu","Microsoft Rome"
"12822837","Shengbo Zhou","shengbozhou@example.edu","Meta Paris"
"1928571068","Bingxian Li","bingxianli@example.edu","Microsoft Berlin"
"2152594655","Bin Wang","binwang@example.edu","Nvidia Sydney"
"12874945","Jianzhong He","jianzhonghe@example.edu","Meta Rome"
"50212781","Fan Zhang","fanzhang@example.edu","Nvidia Paris"
"1963133143","Guoqiang Xie","guoqiangxie@example.edu","Amazon Sydney"
"143926737","Shun Yao","shunyao@example.edu","University of Berlin"
"3156839","Yuanjing Feng","yuanjingfeng@example.edu","Microsoft Barcelona"
"29969633","D. Bastos","d.bastos@example.edu","Meta Barcelona"
"1766623","Y. Rathi","y.rathi@example.edu","Microsoft Tokyo"
"1796886","N. Makris","n.makris@example.edu","Meta Tokyo"
"48307303","R. Kikinis","r.kikinis@example.edu","Meta Berlin"
"1804818","A. Golby","a.golby@example.edu","Microsoft Sydney"
"1398222646","L. O’Donnell","l.o’donnell@example.edu","Amazon Sydney"
"9330052","R. Ginzarly","r.ginzarly@example.edu","Nvidia Barcelona"
"2125309034","Ghina Hassan","ghinahassan@example.edu","Meta Berlin"
"2331770","G. Hoblos","g.hoblos@example.edu","Amazon Berlin"
"144387250","N. Moubayed","n.moubayed@example.edu","Nvidia Barcelona"
"81137443","Lorenzo Chelini","lorenzochelini@example.edu","Meta New York"
"3211490","T. Gysi","t.gysi@example.edu","University of Barcelona"
"1756389","T. Grosser","t.grosser@example.edu","Microsoft Toronto"
"1925914","Martin Kong","martinkong@example.edu","Microsoft Rome"
"1684335","H. Corporaal","h.corporaal@example.edu","Amazon Berlin"
"1689536","Ruihui Mu","ruihuimu@example.edu","Meta New York"
"1686138","Xiaoqin Zeng","xiaoqinzeng@example.edu","Microsoft Toronto"
"9226367","J. You","j.you@example.edu","Microsoft Tokyo"
"2087919466","Qian Ma","qianma@example.edu","Meta London"
"9913941","Z. Lan","z.lan@example.edu","University of Tokyo"
"2056427232","Qiang Xiao","qiangxiao@example.edu","Meta New York"
"6412447","N. Panoiu","n.panoiu@example.edu","Meta Tokyo"
"1911485","T. Cui","t.cui@example.edu","Microsoft Tokyo"
"2184701","Susanna Kaiser","susannakaiser@example.edu","Meta New York"
"2035066888","Anna-Elisa Hein","anna-elisahein@example.edu","Meta Rome"
"6725728","B. Vrijens","b.vrijens@example.edu","University of Sydney"
"3507328","M. Hiligsmann","m.hiligsmann@example.edu","Amazon Barcelona"
"39782108","H. Oku","h.oku@example.edu","Amazon London"
"1700664","Kazuki Yamato","kazukiyamato@example.edu","Amazon New York"
"2112766519","Yusuke Tanaka","yusuketanaka@example.edu","University of Paris"
"2750220","K. Yasutomi","k.yasutomi@example.edu","Nvidia London"
"48977089","S. Kawahito","s.kawahito@example.edu","Amazon Barcelona"
"1712423","G. Caldarelli","g.caldarelli@example.edu","Nvidia Tokyo"
"2258629447","Rocco De Nicola","roccodenicola@example.edu","University of Barcelona"
"2485749","M. Petrocchi","m.petrocchi@example.edu","Meta Berlin"
"1768742725","Manuel Pratelli","manuelpratelli@example.edu","University of Rome"
"2419880","F. Saracco","f.saracco@example.edu","Meta London"
"1663988295","Thiago T. P. Silva","thiagot.p.silva@example.edu","Amazon Berlin"
"144992757","Pedro Lara","pedrolara@example.edu","Nvidia Sydney"
"1831012729","Thiago Gonzaga","thiagogonzaga@example.edu","Nvidia Tokyo"
"1830428668","Diego N. Brandão","diegon.brandão@example.edu","Nvidia Berlin"
"52040344","Luís Tarrataca","luístarrataca@example.edu","Amazon Sydney"
"144658416","D. B. Haddad","d.b.haddad@example.edu","Meta Paris"
"145544190","J. E. Casey","j.e.casey@example.edu","Meta Berlin"
"143981446","Lisa K. Pennington","lisak.pennington@example.edu","Nvidia Berlin"
"51021738","Selina V. Mireles","selinav.mireles@example.edu","University of Rome"
"49133777","Kumar Ashutosh","kumarashutosh@example.edu","University of Berlin"
"144508332","J. Nair","j.nair@example.edu","Microsoft Barcelona"
"133612308","Anmol Kagrecha","anmolkagrecha@example.edu","Meta Berlin"
"144046076","K. Jagannathan","k.jagannathan@example.edu","Nvidia Sydney"
"2054665745","Xiao Xin","xiaoxin@example.edu","Meta Toronto"
"2199265110","Fabio Luiz Junior","fabioluizjunior@example.edu","Amazon Toronto"
"145581813","L. Moreira","l.moreira@example.edu","Meta Barcelona"
"50829027","Erick Menezes Moreira","erickmenezesmoreira@example.edu","Microsoft New York"
"2271588492","Thiago J. M. Baldivieso","thiagoj.m.baldivieso@example.edu","Amazon Berlin"
"1854027619","Martin S. Brunaes","martins.brunaes@example.edu","Amazon Paris"
"37374663","P. Rosa","p.rosa@example.edu","Meta Rome"
"40312005","Y. Akbari","y.akbari@example.edu","University of Sydney"
"26888801","Hanadi Hassen","hanadihassen@example.edu","Meta New York"
"145779059","Nandhini Subramanian","nandhinisubramanian@example.edu","Meta Barcelona"
"1455004300","Jayakanth Kunhoth","jayakanthkunhoth@example.edu","University of London"
"31330222","S. Al-Maadeed","s.al-maadeed@example.edu","Amazon Rome"
"145894740","Wael K. M. Alhajyaseen","waelk.m.alhajyaseen@example.edu","University of Barcelona"
"46943341","C. Lazaroiu","c.lazaroiu@example.edu","Nvidia Toronto"
"9425136","M. Roscia","m.roscia@example.edu","Microsoft Paris"
"1742529101","Soheil Saadatmandi","soheilsaadatmandi@example.edu","Nvidia New York"
"2347364639","Edward C. Dillon","edwardc.dillon@example.edu","Microsoft New York"
"2283447716","Krystal L. Williams","krystall.williams@example.edu","Nvidia Toronto"
"2054915585","Qing Cai","qingcai@example.edu","Amazon Barcelona"
"1933662549","H. Ang","h.ang@example.edu","University of Toronto"
"39724474","S. Alam","s.alam@example.edu","Microsoft Toronto"
"103681240","Chunyao Ma","chunyaoma@example.edu","Meta New York"
"144159723","V. Duong","v.duong@example.edu","Nvidia New York"
"2145894798","Qiang Zhang","qiangzhang@example.edu","Microsoft Berlin"
"15727192","Tete Xiao","tetexiao@example.edu","Nvidia New York"
"1763086","Alexei A. Efros","alexeia.efros@example.edu","University of Berlin"
"34026610","Lerrel Pinto","lerrelpinto@example.edu","Meta Berlin"
"122024152","Xiaolong Wang","xiaolongwang@example.edu","Microsoft Sydney"
"65859994","A. García-Pérez","a.garcía-pérez@example.edu","Meta London"
"1787698","A. Ghio","a.ghio@example.edu","Nvidia New York"
"1418126778","Zeila Occhipinti","zeilaocchipinti@example.edu","Microsoft Berlin"
"118369588","R. Verona","r.verona@example.edu","Meta Toronto"
"97558960","F. Lorenz","f.lorenz@example.edu","Nvidia Paris"
"71785495","R. Werner","r.werner@example.edu","Nvidia Barcelona"
"71925555","D. Paul","d.paul@example.edu","Amazon Barcelona"
"96389860","T. Stein","t.stein@example.edu","University of Paris"
"4535134","K. Bučar","k.bučar@example.edu","Meta London"
"145282401","J. Malet","j.malet@example.edu","Amazon Tokyo"
"40399986","L. Stabile","l.stabile@example.edu","Microsoft London"
"4030753","Jure Pražnikar","jurepražnikar@example.edu","Nvidia Paris"
"144331186","S. Seeger","s.seeger@example.edu","University of Tokyo"
"5716192","M. Zitnik","m.zitnik@example.edu","Meta Berlin"
"2005143485","R. Kurniawan","r.kurniawan@example.edu","Microsoft Paris"
"8629101","Siti Norul Huda Sheikh Abdullah","sitinorulhudasheikhabdullah@example.edu","University of Sydney"
"73715803","F. Lestari","f.lestari@example.edu","Microsoft Berlin"
"3417676","M. Nazri","m.nazri@example.edu","Meta Barcelona"
"2079182611","Akhmad Mujahidin","akhmadmujahidin@example.edu","Meta Paris"
"1492125410","Noridayu Adnan","noridayuadnan@example.edu","Amazon Toronto"
"14274097","V. Mikuni","v.mikuni@example.edu","Nvidia Berlin"
"103712074","F. Canelli","f.canelli@example.edu","Amazon Berlin"
"2108137724","Yonghui Lin","yonghuilin@example.edu","Amazon Rome"
"48559520","Zhenbo Xu","zhenboxu@example.edu","Meta Sydney"
"2329600","Wei Zhang","weizhang@example.edu","University of Rome"
"145681032","Xiao Tan","xiaotan@example.edu","Meta Tokyo"
"144984311","Wei Yang","weiyang@example.edu","Microsoft Paris"
"2146052891","Huan Huang","huanhuang@example.edu","Microsoft Toronto"
"2671368","Shilei Wen","shileiwen@example.edu","Nvidia New York"
"12081764","Errui Ding","erruiding@example.edu","Amazon Tokyo"
"2111137251","Liusheng Huang","liushenghuang@example.edu","University of Berlin"
"80019322","S. Siltanen","s.siltanen@example.edu","University of Toronto"
"47176395","Hanna Heinonen","hannaheinonen@example.edu","Amazon Tokyo"
"71570656","Amir Hossein Farzamiyan","amirhosseinfarzamiyan@example.edu","Nvidia Sydney"
"1414118927","Miguel Gutiérrez Gaitán","miguelgutiérrezgaitán@example.edu","Meta Berlin"
"1403095465","R. Sámano-Robles","r.sámano-robles@example.edu","Microsoft London"
"1741624238","Steven J. Krieg","stevenj.krieg@example.edu","Amazon Rome"
"1743905","P. Kogge","p.kogge@example.edu","Nvidia Paris"
"144539424","N. Chawla","n.chawla@example.edu","Meta Tokyo"
"145095759","Yong Yuan","yongyuan@example.edu","University of Toronto"
"4460254","A. Lei","a.lei@example.edu","Nvidia Tokyo"
"1750560","Minbo Li","minboli@example.edu","Amazon Berlin"
"2150636870","Juxiong Xu","juxiongxu@example.edu","Nvidia New York"
"2108463310","Le Han","lehan@example.edu","University of Paris"
"2116286559","Adriana Souza","adrianasouza@example.edu","Microsoft Paris"
"1730790","D. Freitas","d.freitas@example.edu","Microsoft Berlin"
